"Filename",FingerCode,QualityScore,"OptionalError",Quantized,Resampled
"Livescan_500/Natural/Indoor/59_i_1_n_5.png",0,33,NA,0,0
"Livescan_500/Natural/Indoor/59_i_1_n_6.png",0,40,NA,0,0
"Livescan_500/Natural/Indoor/59_i_1_n_7.png",0,25,NA,0,0
"Livescan_500/Natural/Indoor/59_i_2_n_1.png",0,36,NA,0,0
"Livescan_500/Natural/Indoor/59_i_2_n_2.png",0,41,NA,0,0
"Livescan_500/Natural/Indoor/59_i_2_n_3.png",0,44,NA,0,0
"Livescan_500/Natural/Indoor/59_i_2_n_4.png",0,38,NA,0,0
"Livescan_500/Natural/Indoor/59_i_2_n_5.png",0,40,NA,0,0
"Livescan_500/Natural/Indoor/59_i_2_n_6.png",0,43,NA,0,0
"Livescan_500/Natural/Indoor/59_i_2_n_7.png",0,39,NA,0,0
"Livescan_500/Natural/Indoor/59_i_2_n_8.png",0,44,NA,0,0
"Livescan_500/Natural/Indoor/5_i_1_n_1.png",0,50,NA,0,0
"Livescan_500/Natural/Indoor/5_i_1_n_2.png",0,52,NA,0,0
"Livescan_500/Natural/Indoor/5_i_1_n_3.png",0,63,NA,0,0
"Livescan_500/Natural/Indoor/5_i_1_n_4.png",0,60,NA,0,0
"Livescan_500/Natural/Indoor/5_i_1_n_5.png",0,50,NA,0,0
"Livescan_500/Natural/Indoor/5_i_1_n_6.png",0,65,NA,0,0
"Livescan_500/Natural/Indoor/5_i_1_n_7.png",0,62,NA,0,0
"Livescan_500/Natural/Indoor/5_i_1_n_8.png",0,61,NA,0,0
"Livescan_500/Natural/Indoor/5_i_2_n_2.png",0,38,NA,0,0
"Livescan_500/Natural/Indoor/5_i_2_n_3.png",0,35,NA,0,0
"Livescan_500/Natural/Indoor/5_i_2_n_4.png",0,40,NA,0,0
"Livescan_500/Natural/Indoor/5_i_2_n_5.png",0,52,NA,0,0
"Livescan_500/Natural/Indoor/5_i_2_n_6.png",0,53,NA,0,0
"Livescan_500/Natural/Indoor/5_i_2_n_7.png",0,42,NA,0,0
"Livescan_500/Natural/Indoor/5_i_2_n_8.png",0,40,NA,0,0
"Livescan_500/Natural/Indoor/60_i_1_n_1.png",0,40,NA,0,0
"Livescan_500/Natural/Indoor/60_i_1_n_2.png",0,43,NA,0,0
"Livescan_500/Natural/Indoor/60_i_1_n_4.png",0,50,NA,0,0
"Livescan_500/Natural/Indoor/60_i_1_n_5.png",0,45,NA,0,0
"Livescan_500/Natural/Indoor/60_i_1_n_6.png",0,49,NA,0,0
"Livescan_500/Natural/Indoor/60_i_1_n_7.png",0,44,NA,0,0
"Livescan_500/Natural/Indoor/60_i_1_n_8.png",0,47,NA,0,0
"Livescan_500/Natural/Indoor/60_i_2_n_1.png",0,52,NA,0,0
"Livescan_500/Natural/Indoor/60_i_2_n_2.png",0,51,NA,0,0
"Livescan_500/Natural/Indoor/60_i_2_n_3.png",0,52,NA,0,0
"Livescan_500/Natural/Indoor/60_i_2_n_4.png",0,53,NA,0,0
"Livescan_500/Natural/Indoor/60_i_2_n_5.png",0,59,NA,0,0
"Livescan_500/Natural/Indoor/60_i_2_n_6.png",0,45,NA,0,0
"Livescan_500/Natural/Indoor/60_i_2_n_7.png",0,45,NA,0,0
"Livescan_500/Natural/Indoor/60_i_2_n_8.png",0,43,NA,0,0
"Livescan_500/Natural/Indoor/61_i_1_n_1.png",0,39,NA,0,0
"Livescan_500/Natural/Indoor/61_i_1_n_2.png",0,57,NA,0,0
"Livescan_500/Natural/Indoor/61_i_1_n_3.png",0,62,NA,0,0
"Livescan_500/Natural/Indoor/61_i_1_n_4.png",0,57,NA,0,0
"Livescan_500/Natural/Indoor/61_i_1_n_5.png",0,59,NA,0,0
"Livescan_500/Natural/Indoor/61_i_1_n_6.png",0,57,NA,0,0
"Livescan_500/Natural/Indoor/61_i_1_n_8.png",0,59,NA,0,0
"Livescan_500/Natural/Indoor/61_i_2_n_1.png",0,36,NA,0,0
"Livescan_500/Natural/Indoor/61_i_2_n_2.png",0,51,NA,0,0
"Livescan_500/Natural/Indoor/61_i_2_n_3.png",0,55,NA,0,0
"Livescan_500/Natural/Indoor/61_i_2_n_4.png",0,49,NA,0,0
"Livescan_500/Natural/Indoor/61_i_2_n_5.png",0,47,NA,0,0
"Livescan_500/Natural/Indoor/61_i_2_n_6.png",0,51,NA,0,0
"Livescan_500/Natural/Indoor/61_i_2_n_7.png",0,50,NA,0,0
"Livescan_500/Natural/Indoor/61_i_2_n_8.png",0,35,NA,0,0
"Livescan_500/Natural/Indoor/62_i_1_n_1.png",0,34,NA,0,0
"Livescan_500/Natural/Indoor/62_i_1_n_2.png",0,43,NA,0,0
"Livescan_500/Natural/Indoor/62_i_1_n_3.png",0,43,NA,0,0
"Livescan_500/Natural/Indoor/62_i_1_n_4.png",0,38,NA,0,0
"Livescan_500/Natural/Indoor/62_i_1_n_5.png",0,35,NA,0,0
"Livescan_500/Natural/Indoor/62_i_1_n_6.png",0,45,NA,0,0
"Livescan_500/Natural/Indoor/62_i_1_n_7.png",0,38,NA,0,0
"Livescan_500/Natural/Indoor/62_i_1_n_8.png",0,42,NA,0,0
"Livescan_500/Natural/Indoor/62_i_2_n_1.png",0,42,NA,0,0
"Livescan_500/Natural/Indoor/62_i_2_n_2.png",0,54,NA,0,0
"Livescan_500/Natural/Indoor/62_i_2_n_3.png",0,48,NA,0,0
"Livescan_500/Natural/Indoor/62_i_2_n_4.png",0,41,NA,0,0
"Livescan_500/Natural/Indoor/62_i_2_n_5.png",0,52,NA,0,0
"Livescan_500/Natural/Indoor/62_i_2_n_6.png",0,50,NA,0,0
"Livescan_500/Natural/Indoor/62_i_2_n_7.png",0,46,NA,0,0
"Livescan_500/Natural/Indoor/62_i_2_n_8.png",0,37,NA,0,0
"Livescan_500/Natural/Indoor/63_i_1_n_2.png",0,47,NA,0,0
"Livescan_500/Natural/Indoor/63_i_1_n_3.png",0,52,NA,0,0
"Livescan_500/Natural/Indoor/63_i_1_n_4.png",0,44,NA,0,0
"Livescan_500/Natural/Indoor/63_i_1_n_5.png",0,48,NA,0,0
"Livescan_500/Natural/Indoor/63_i_1_n_6.png",0,51,NA,0,0
"Livescan_500/Natural/Indoor/63_i_1_n_7.png",0,59,NA,0,0
"Livescan_500/Natural/Indoor/63_i_1_n_8.png",0,49,NA,0,0
"Livescan_500/Natural/Indoor/63_i_2_n_1.png",0,48,NA,0,0
"Livescan_500/Natural/Indoor/63_i_2_n_2.png",0,50,NA,0,0
"Livescan_500/Natural/Indoor/63_i_2_n_3.png",0,49,NA,0,0
"Livescan_500/Natural/Indoor/63_i_2_n_4.png",0,54,NA,0,0
"Livescan_500/Natural/Indoor/63_i_2_n_5.png",0,50,NA,0,0
"Livescan_500/Natural/Indoor/63_i_2_n_6.png",0,48,NA,0,0
"Livescan_500/Natural/Indoor/63_i_2_n_8.png",0,48,NA,0,0
"Livescan_500/Natural/Indoor/64_i_1_n_1.png",0,37,NA,0,0
"Livescan_500/Natural/Indoor/64_i_1_n_2.png",0,36,NA,0,0
"Livescan_500/Natural/Indoor/64_i_1_n_3.png",0,38,NA,0,0
"Livescan_500/Natural/Indoor/64_i_1_n_4.png",0,36,NA,0,0
"Livescan_500/Natural/Indoor/64_i_1_n_5.png",0,33,NA,0,0
"Livescan_500/Natural/Indoor/64_i_1_n_7.png",0,38,NA,0,0
"Livescan_500/Natural/Indoor/64_i_1_n_8.png",0,37,NA,0,0
"Livescan_500/Natural/Indoor/64_i_2_n_1.png",0,36,NA,0,0
"Livescan_500/Natural/Indoor/64_i_2_n_2.png",0,38,NA,0,0
"Livescan_500/Natural/Indoor/64_i_2_n_3.png",0,42,NA,0,0
"Livescan_500/Natural/Indoor/64_i_2_n_4.png",0,43,NA,0,0
"Livescan_500/Natural/Indoor/64_i_2_n_5.png",0,34,NA,0,0
"Livescan_500/Natural/Indoor/64_i_2_n_6.png",0,37,NA,0,0
"Livescan_500/Natural/Indoor/64_i_2_n_7.png",0,42,NA,0,0
"Livescan_500/Natural/Indoor/64_i_2_n_8.png",0,45,NA,0,0
"Livescan_500/Natural/Indoor/6_i_1_n_1.png",0,43,NA,0,0
"Livescan_500/Natural/Indoor/6_i_1_n_2.png",0,41,NA,0,0
"Livescan_500/Natural/Indoor/6_i_1_n_3.png",0,51,NA,0,0
"Livescan_500/Natural/Indoor/6_i_1_n_4.png",0,37,NA,0,0
"Livescan_500/Natural/Indoor/6_i_1_n_5.png",0,46,NA,0,0
"Livescan_500/Natural/Indoor/6_i_1_n_6.png",0,44,NA,0,0
"Livescan_500/Natural/Indoor/6_i_1_n_7.png",0,54,NA,0,0
"Livescan_500/Natural/Indoor/6_i_1_n_8.png",0,48,NA,0,0
"Livescan_500/Natural/Indoor/6_i_2_n_1.png",0,54,NA,0,0
"Livescan_500/Natural/Indoor/6_i_2_n_2.png",0,50,NA,0,0
"Livescan_500/Natural/Indoor/6_i_2_n_3.png",0,46,NA,0,0
"Livescan_500/Natural/Indoor/6_i_2_n_4.png",0,43,NA,0,0
"Livescan_500/Natural/Indoor/6_i_2_n_5.png",0,37,NA,0,0
"Livescan_500/Natural/Indoor/6_i_2_n_6.png",0,39,NA,0,0
"Livescan_500/Natural/Indoor/6_i_2_n_7.png",0,38,NA,0,0
"Livescan_500/Natural/Indoor/6_i_2_n_8.png",0,45,NA,0,0
"Livescan_500/Natural/Indoor/57_i_2_n_3.png",0,45,NA,0,0
"Livescan_500/Natural/Indoor/58_i_1_n_4.png",0,49,NA,0,0
"Livescan_500/Natural/Indoor/59_i_1_n_8.png",0,42,NA,0,0
"Livescan_500/Natural/Indoor/5_i_2_n_1.png",0,36,NA,0,0
"Livescan_500/Natural/Indoor/60_i_1_n_3.png",0,41,NA,0,0
"Livescan_500/Natural/Indoor/61_i_1_n_7.png",0,55,NA,0,0
"Livescan_500/Natural/Indoor/63_i_1_n_1.png",0,47,NA,0,0
"Livescan_500/Natural/Indoor/63_i_2_n_7.png",0,60,NA,0,0
"Livescan_500/Natural/Indoor/64_i_1_n_6.png",0,35,NA,0,0
"Livescan_500/Natural/Indoor/7_i_2_n_5.png",0,40,NA,0,0
"Livescan_500/Natural/Indoor/8_i_1_n_5.png",0,35,NA,0,0
"Livescan_500/Natural/Indoor/7_i_1_n_1.png",0,40,NA,0,0
"Livescan_500/Natural/Indoor/7_i_1_n_2.png",0,29,NA,0,0
"Livescan_500/Natural/Indoor/7_i_1_n_3.png",0,37,NA,0,0
"Livescan_500/Natural/Indoor/7_i_1_n_4.png",0,29,NA,0,0
"Livescan_500/Natural/Indoor/7_i_1_n_5.png",0,29,NA,0,0
"Livescan_500/Natural/Indoor/7_i_1_n_6.png",0,29,NA,0,0
"Livescan_500/Natural/Indoor/7_i_1_n_7.png",0,29,NA,0,0
"Livescan_500/Natural/Indoor/7_i_1_n_8.png",0,30,NA,0,0
"Livescan_500/Natural/Indoor/7_i_2_n_1.png",0,46,NA,0,0
"Livescan_500/Natural/Indoor/7_i_2_n_2.png",0,49,NA,0,0
"Livescan_500/Natural/Indoor/7_i_2_n_3.png",0,37,NA,0,0
"Livescan_500/Natural/Indoor/7_i_2_n_4.png",0,32,NA,0,0
"Livescan_500/Natural/Indoor/7_i_2_n_6.png",0,47,NA,0,0
"Livescan_500/Natural/Indoor/7_i_2_n_7.png",0,46,NA,0,0
"Livescan_500/Natural/Indoor/7_i_2_n_8.png",0,44,NA,0,0
"Livescan_500/Natural/Indoor/8_i_1_n_1.png",0,31,NA,0,0
"Livescan_500/Natural/Indoor/8_i_1_n_2.png",0,38,NA,0,0
"Livescan_500/Natural/Indoor/8_i_1_n_3.png",0,37,NA,0,0
"Livescan_500/Natural/Indoor/8_i_1_n_4.png",0,39,NA,0,0
"Livescan_500/Natural/Indoor/8_i_1_n_6.png",0,43,NA,0,0
"Livescan_500/Natural/Indoor/8_i_1_n_7.png",0,40,NA,0,0
"Livescan_500/Natural/Indoor/8_i_1_n_8.png",0,29,NA,0,0
"Livescan_500/Natural/Indoor/8_i_2_n_1.png",0,30,NA,0,0
"Livescan_500/Natural/Indoor/8_i_2_n_2.png",0,40,NA,0,0
"Livescan_500/Natural/Indoor/8_i_2_n_3.png",0,36,NA,0,0
"Livescan_500/Natural/Indoor/8_i_2_n_4.png",0,36,NA,0,0
"Livescan_500/Natural/Indoor/8_i_2_n_5.png",0,43,NA,0,0
"Livescan_500/Natural/Indoor/8_i_2_n_6.png",0,38,NA,0,0
"Livescan_500/Natural/Indoor/8_i_2_n_7.png",0,33,NA,0,0
"Livescan_500/Natural/Indoor/8_i_2_n_8.png",0,33,NA,0,0
"Livescan_500/Natural/Indoor/9_i_1_n_1.png",0,52,NA,0,0
"Livescan_500/Natural/Indoor/9_i_1_n_2.png",0,53,NA,0,0
"Livescan_500/Natural/Indoor/9_i_1_n_3.png",0,49,NA,0,0
"Livescan_500/Natural/Indoor/9_i_1_n_4.png",0,37,NA,0,0
"Livescan_500/Natural/Indoor/9_i_1_n_5.png",0,47,NA,0,0
"Livescan_500/Natural/Indoor/9_i_1_n_6.png",0,55,NA,0,0
"Livescan_500/Natural/Indoor/9_i_1_n_7.png",0,42,NA,0,0
"Livescan_500/Natural/Indoor/9_i_1_n_8.png",0,53,NA,0,0
"Livescan_500/Natural/Indoor/9_i_2_n_1.png",0,49,NA,0,0
"Livescan_500/Natural/Indoor/9_i_2_n_2.png",0,46,NA,0,0
"Livescan_500/Natural/Indoor/9_i_2_n_3.png",0,48,NA,0,0
"Livescan_500/Natural/Indoor/9_i_2_n_4.png",0,43,NA,0,0
"Livescan_500/Natural/Indoor/9_i_2_n_5.png",0,58,NA,0,0
"Livescan_500/Natural/Indoor/9_i_2_n_6.png",0,50,NA,0,0
"Livescan_500/Natural/Indoor/9_i_2_n_7.png",0,46,NA,0,0
"Livescan_500/Natural/Indoor/9_i_2_n_8.png",0,52,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_1_n_1.png",0,51,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_1_n_2.png",0,54,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_1_n_3.png",0,50,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_1_n_4.png",0,49,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_1_n_5.png",0,50,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_1_n_6.png",0,51,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_1_n_7.png",0,55,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_1_n_8.png",0,46,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_2_n_1.png",0,46,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_2_n_2.png",0,52,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_2_n_3.png",0,41,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_2_n_4.png",0,40,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_2_n_5.png",0,42,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_2_n_6.png",0,44,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_2_n_7.png",0,49,NA,0,0
"Livescan_500/Natural/Outdoor/10_o_2_n_8.png",0,43,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_1_n_1.png",0,41,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_1_n_2.png",0,50,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_1_n_3.png",0,53,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_1_n_4.png",0,43,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_1_n_5.png",0,32,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_1_n_6.png",0,53,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_1_n_7.png",0,46,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_1_n_8.png",0,35,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_2_n_1.png",0,46,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_2_n_2.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_2_n_3.png",0,43,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_2_n_4.png",0,45,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_2_n_6.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_2_n_7.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_2_n_8.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_1_n_1.png",0,45,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_1_n_2.png",0,44,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_1_n_3.png",0,46,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_1_n_4.png",0,46,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_1_n_6.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_1_n_7.png",0,52,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_1_n_8.png",0,51,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_2_n_1.png",0,41,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_2_n_2.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_2_n_3.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_2_n_4.png",0,59,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_2_n_5.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_2_n_6.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_2_n_7.png",0,43,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_2_n_8.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_1_n_1.png",0,55,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_1_n_2.png",0,54,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_1_n_3.png",0,55,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_1_n_4.png",0,62,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_1_n_5.png",0,54,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_1_n_6.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_1_n_7.png",0,55,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_1_n_8.png",0,57,NA,0,0
"Livescan_500/Natural/Outdoor/11_o_2_n_5.png",0,50,NA,0,0
"Livescan_500/Natural/Outdoor/12_o_1_n_5.png",0,52,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_2_n_4.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_1_n_5.png",0,33,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_2_n_4.png",0,44,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_1_n_5.png",0,53,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_2_n_1.png",0,54,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_2_n_2.png",0,49,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_2_n_3.png",0,63,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_2_n_4.png",0,54,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_2_n_5.png",0,45,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_2_n_6.png",0,49,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_2_n_7.png",0,63,NA,0,0
"Livescan_500/Natural/Outdoor/13_o_2_n_8.png",0,54,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_1_n_1.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_1_n_2.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_1_n_3.png",0,44,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_1_n_4.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_1_n_5.png",0,50,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_1_n_6.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_1_n_7.png",0,50,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_1_n_8.png",0,42,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_2_n_1.png",0,37,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_2_n_2.png",0,44,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_2_n_3.png",0,50,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_2_n_5.png",0,43,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_2_n_6.png",0,42,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_2_n_7.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/14_o_2_n_8.png",0,50,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_1_n_1.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_1_n_2.png",0,52,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_1_n_3.png",0,45,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_1_n_4.png",0,38,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_1_n_6.png",0,53,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_1_n_7.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_1_n_8.png",0,42,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_2_n_1.png",0,43,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_2_n_2.png",0,39,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_2_n_3.png",0,42,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_2_n_4.png",0,35,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_2_n_5.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_2_n_6.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_2_n_7.png",0,42,NA,0,0
"Livescan_500/Natural/Outdoor/15_o_2_n_8.png",0,52,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_1_n_1.png",0,51,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_1_n_2.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_1_n_3.png",0,49,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_1_n_4.png",0,56,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_1_n_5.png",0,51,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_1_n_6.png",0,52,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_1_n_7.png",0,46,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_1_n_8.png",0,60,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_2_n_1.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_2_n_2.png",0,45,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_2_n_3.png",0,51,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_2_n_4.png",0,54,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_2_n_5.png",0,54,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_2_n_6.png",0,37,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_2_n_7.png",0,41,NA,0,0
"Livescan_500/Natural/Outdoor/16_o_2_n_8.png",0,42,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_1_n_1.png",0,49,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_1_n_2.png",0,49,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_1_n_3.png",0,63,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_1_n_4.png",0,57,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_1_n_5.png",0,58,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_1_n_6.png",0,51,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_1_n_7.png",0,44,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_1_n_8.png",0,49,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_2_n_1.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_2_n_2.png",0,45,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_2_n_3.png",0,42,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_2_n_5.png",0,45,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_2_n_6.png",0,43,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_2_n_7.png",0,40,NA,0,0
"Livescan_500/Natural/Outdoor/17_o_2_n_8.png",0,39,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_1_n_1.png",0,61,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_1_n_2.png",0,55,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_1_n_3.png",0,56,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_1_n_4.png",0,51,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_1_n_6.png",0,35,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_1_n_7.png",0,50,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_1_n_8.png",0,54,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_2_n_1.png",0,57,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_2_n_2.png",0,60,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_2_n_3.png",0,62,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_2_n_4.png",0,57,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_2_n_5.png",0,61,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_2_n_6.png",0,54,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_2_n_7.png",0,55,NA,0,0
"Livescan_500/Natural/Outdoor/18_o_2_n_8.png",0,54,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_1_n_1.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_1_n_2.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_1_n_3.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_1_n_4.png",0,51,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_1_n_5.png",0,54,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_1_n_6.png",0,62,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_1_n_7.png",0,54,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_1_n_8.png",0,53,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_2_n_1.png",0,55,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_2_n_2.png",0,52,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_2_n_3.png",0,53,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_2_n_4.png",0,55,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_2_n_5.png",0,55,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_2_n_6.png",0,54,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_2_n_7.png",0,56,NA,0,0
"Livescan_500/Natural/Outdoor/19_o_2_n_8.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/1_o_1_n_1.png",0,37,NA,0,0
"Livescan_500/Natural/Outdoor/1_o_1_n_2.png",0,40,NA,0,0
"Livescan_500/Natural/Outdoor/1_o_1_n_3.png",0,48,NA,0,0
"Livescan_500/Natural/Outdoor/1_o_1_n_4.png",0,45,NA,0,0
"Livescan_500/Natural/Outdoor/1_o_1_n_5.png",0,51,NA,0,0
"Livescan_500/Natural/Outdoor/1_o_1_n_6.png",0,43,NA,0,0
"Livescan_500/Natural/Outdoor/1_o_1_n_7.png",0,40,NA,0,0
"Livescan_500/Natural/Outdoor/1_o_1_n_8.png",0,43,NA,0,0
"Livescan_500/Natural/Outdoor/1_o_2_n_1.png",0,47,NA,0,0
"Livescan_500/Natural/Outdoor/1_o_2_n_2.png",0,41,NA,0,0
